Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
80,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8288915999999518,0.0007627199998751166,0.0029514299994843896,0.00010804999947140459,5.2,5.3,1254.8,2687.7
81,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8349413399997502,0.0008012300000700634,0.0030355700002473894,0.00012921999987156597,5.2,5.3,1254.8,2687.7
82,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8318685099999129,0.00077688000001217,0.002984899999864865,0.00011787999992520781,5.2,5.3,1254.8,2687.7
83,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.834299540000211,0.0007808199999999488,0.002943730000151845,0.0001225200003318605,5.2,5.3,1254.8,2687.7
84,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8270377700002427,0.0007789399998728186,0.0029704399999900487,0.00011468999982753303,5.2,5.3,1254.8,2687.7
85,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.827334229999724,0.0007790099994963384,0.002967250000438071,0.00011649000025499845,5.2,5.3,1254.8,2687.7
86,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8514869800001179,0.0007976100001542364,0.0029973500000778585,0.0001279399997656583,5.2,5.3,1254.8,2687.7
87,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8565712900002836,0.0007887999998274608,0.002963350000209175,0.00011157999997521984,5.2,5.3,1254.8,2687.7
88,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8807591400000092,0.0008584500003053109,0.0033923700004379496,0.00013181999984226422,5.2,5.3,1254.8,2687.7
89,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.9951480099996843,0.0008346499993422185,0.003346899999633024,0.00016328000001522013,5.2,5.3,1254.8,2687.7
90,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.9553737800002636,0.0008739800003240816,0.0033295900000666736,0.00015490000041609164,5.2,5.3,1254.8,2687.7
91,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.9620431600000302,0.0009119899999859626,0.003719460000320396,0.00016031000013754236,5.2,5.3,1254.8,2687.7
92,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.9237867200003166,0.0008471799999824725,0.003294949999872188,0.00012054000017087673,5.2,5.3,1254.8,2687.7
93,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,1.0513096799997583,0.00089786999997159,0.003927269999803684,0.00024020000018936115,5.2,5.3,1254.8,2687.7
94,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.9503531899999871,0.0008670699999129283,0.0037577200002488096,0.0002268800002639182,5.2,5.3,1254.8,2687.7
95,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,1.0329099600005065,0.0009634500000174739,0.0035136699998474796,0.0002408499998637126,5.2,5.3,1254.8,2687.7
96,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.9333109299999706,0.0008442999998806045,0.003415319999839994,0.00015144999997573905,5.2,5.3,1254.8,2687.7
97,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.9026252299998305,0.0008194600000933861,0.0031309100002545167,0.00013000999988435069,5.2,5.3,1254.8,2687.7
98,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.9320164099997783,0.0008721500000319793,0.0033769799998481175,0.00014324999992822995,5.2,5.3,1254.8,2687.7
99,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,1.089894600000116,0.0009967899999537622,0.003629689999434049,0.00014762999999220482,5.2,5.3,1254.8,2687.7
100,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.893064670000058,0.0008710900001460686,0.0035478199999488423,0.00014425000008486678,5.2,5.3,1254.8,2687.7
101,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8359035200002836,0.0007843599996704143,0.002993380000225443,0.00012016000000585337,5.2,5.3,1254.8,2687.7
102,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8341883499999312,0.0007926400001451838,0.0029711899998801526,0.00011634999991656514,5.2,5.3,1254.8,2687.7
